sent_id,label,construction_type,dep_len_diff,info_status_diff,trigram_surp_diff,prev_valence,prev_arousal,emotion_coverage,val_x_tri_c,aro_x_tri_c
w01060039,0,SOV,14,16.714285714285708,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-12,-11.57142857142857,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,12,11.57142857142857,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-18,-18.428571428571416,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,18,18.428571428571416,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-7,-8.357142857142861,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,7,8.357142857142861,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-8,-9.857142857142861,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,8,9.857142857142861,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-19,-19.928571428571416,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,19,19.928571428571416,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-14,-16.714285714285708,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,14,16.714285714285708,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-8,-9.857142857142861,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,8,9.857142857142861,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-9,-11.357142857142861,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,9,11.357142857142861,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-13,-13.07142857142857,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,13,13.07142857142857,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-19,-19.928571428571416,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,19,19.928571428571416,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-15,-18.214285714285708,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,15,18.214285714285708,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-20,-21.428571428571416,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,20,21.428571428571416,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-3,-6.642857142857139,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,3,6.642857142857139,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-4,-8.142857142857139,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,4,8.142857142857139,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-3,-6.642857142857139,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,3,6.642857142857139,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-4,-8.142857142857139,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,4,8.142857142857139,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-5,-9.642857142857139,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,5,9.642857142857139,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-5,-9.642857142857139,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,5,9.642857142857139,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-13,-13.07142857142857,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,13,13.07142857142857,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-19,-19.928571428571416,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,19,19.928571428571416,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-8,-9.857142857142861,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,8,9.857142857142861,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-9,-11.357142857142861,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,9,11.357142857142861,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-20,-21.428571428571416,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,20,21.428571428571416,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-15,-18.214285714285708,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,15,18.214285714285708,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-16,-19.714285714285708,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,16,19.714285714285708,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-21,-22.928571428571416,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,21,22.928571428571416,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-11,-16.5,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,11,16.5,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-11,-16.5,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,11,16.5,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-21,-22.928571428571416,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,21,22.928571428571416,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-16,-19.714285714285708,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,16,19.714285714285708,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-8,-9.857142857142861,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,8,9.857142857142861,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-9,-11.357142857142861,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,9,11.357142857142861,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-13,-13.07142857142857,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,13,13.07142857142857,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060039,1,SOV,-19,-19.928571428571416,0.0,-0.07060751906066155,0.5424412003530984,0.68,-0.0,0.0
w01060039,0,SOV,19,19.928571428571416,-0.0,-0.07060751906066155,0.5424412003530984,0.68,0.0,-0.0
w01060040,1,SOV,-1,-1.5,0.0,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.0,-0.0
w01060040,0,SOV,1,1.5,-0.0,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.0,0.0
w01060040,1,SOV,0,0.0,-2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,3.566043579505878e-16,3.6130888414189106e-16
w01060040,0,SOV,0,-0.0,2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,-3.566043579505878e-16,-3.6130888414189106e-16
w01060040,1,SOV,-1,-1.5,-18.113769292280367,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.22727165951632536,0.23026995566974384
w01060040,0,SOV,1,1.5,18.113769292280367,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.22727165951632536,-0.23026995566974384
w01060040,1,SOV,-2,-3.0,0.0,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.0,-0.0
w01060040,0,SOV,2,3.0,-0.0,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.0,0.0
w01060040,1,SOV,-2,-3.0,-18.113769292280367,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.22727165951632536,0.23026995566974384
w01060040,0,SOV,2,3.0,18.113769292280367,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.22727165951632536,-0.23026995566974384
w01060040,1,SOV,1,1.5,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,-1,-1.5,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,0,0.0,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,0,-0.0,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,2,3.0,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,-2,-3.0,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,2,3.0,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,-2,-3.0,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,0,0.0,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,0,-0.0,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,1,1.5,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,-1,-1.5,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,1,1.5,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,-1,-1.5,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,0,0.0,-3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.03989307498055693,0.04041936696749798
w01060040,0,SOV,0,-0.0,3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.03989307498055693,-0.04041936696749798
w01060040,1,SOV,2,3.0,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,-2,-3.0,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,2,3.0,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,-2,-3.0,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,0,0.0,-3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.03989307498055693,0.04041936696749798
w01060040,0,SOV,0,-0.0,3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.03989307498055693,-0.04041936696749798
w01060040,1,SOV,1,1.5,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,-1,-1.5,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-2,-3.0,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,2,3.0,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,-2,-3.0,-3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.03989307498055693,0.04041936696749798
w01060040,0,SOV,2,3.0,3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.03989307498055693,-0.04041936696749798
w01060040,1,SOV,-1,-1.5,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,1,1.5,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,0,0.0,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,0,-0.0,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,-1,-1.5,-3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.03989307498055693,0.04041936696749798
w01060040,0,SOV,1,1.5,3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.03989307498055693,-0.04041936696749798
w01060040,1,SOV,0,0.0,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,0,-0.0,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-9,-9.900000000000002,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,9,9.900000000000002,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,-10,-11.400000000000002,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,10,11.400000000000002,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,-9,-9.900000000000002,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,9,9.900000000000002,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-10,-11.400000000000002,-3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.03989307498055693,0.04041936696749798
w01060040,0,SOV,10,11.400000000000002,3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.03989307498055693,-0.04041936696749798
w01060040,1,SOV,-11,-12.900000000000002,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,11,12.900000000000002,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,-11,-12.900000000000002,-3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.03989307498055693,0.04041936696749798
w01060040,0,SOV,11,12.900000000000002,3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.03989307498055693,-0.04041936696749798
w01060040,1,SOV,-17,-14.7,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,17,14.7,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-18,-16.2,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,18,16.2,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-25,-19.500000000000004,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,25,19.500000000000004,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-34,-29.400000000000002,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,34,29.400000000000002,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-27,-26.099999999999998,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,27,26.099999999999998,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-35,-30.900000000000002,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,35,30.900000000000002,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-17,-14.7,14.934252945652226,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.1873785845357678,-0.18985058870224522
w01060040,0,SOV,17,14.7,-14.934252945652226,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.1873785845357678,0.18985058870224522
w01060040,1,SOV,-18,-16.2,-3.1795163466281195,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.03989307498055728,0.040419366967498344
w01060040,0,SOV,18,16.2,3.1795163466281195,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.03989307498055728,-0.040419366967498344
w01060040,1,SOV,-25,-19.500000000000004,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,25,19.500000000000004,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-34,-29.400000000000002,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,34,29.400000000000002,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-27,-26.099999999999998,-3.1795163466281195,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.03989307498055728,0.040419366967498344
w01060040,0,SOV,27,26.099999999999998,3.1795163466281195,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.03989307498055728,-0.040419366967498344
w01060040,1,SOV,-35,-30.900000000000002,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,35,30.900000000000002,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-20,-22.8,14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576836,-0.18985058870224575
w01060040,0,SOV,20,22.8,-14.934252945652268,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576836,0.18985058870224575
w01060040,1,SOV,-20,-22.8,-3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.03989307498055693,0.04041936696749798
w01060040,0,SOV,20,22.8,3.179516346628091,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.03989307498055693,-0.04041936696749798
w01060040,1,SOV,-28,-27.599999999999998,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,28,27.599999999999998,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-36,-32.400000000000006,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,36,32.400000000000006,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-28,-27.599999999999998,-3.1795163466281195,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.03989307498055728,0.040419366967498344
w01060040,0,SOV,28,27.599999999999998,3.1795163466281195,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.03989307498055728,-0.040419366967498344
w01060040,1,SOV,-36,-32.400000000000006,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,36,32.400000000000006,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-7,-3.3000000000000007,-2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,3.566043579505878e-16,3.6130888414189106e-16
w01060040,0,SOV,7,3.3000000000000007,2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,-3.566043579505878e-16,-3.6130888414189106e-16
w01060040,1,SOV,-8,-4.800000000000001,-2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,3.566043579505878e-16,3.6130888414189106e-16
w01060040,0,SOV,8,4.800000000000001,2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,-3.566043579505878e-16,-3.6130888414189106e-16
w01060040,1,SOV,-6,-1.8000000000000007,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,6,1.8000000000000007,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-6,-1.8000000000000007,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,6,1.8000000000000007,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-8,-4.800000000000001,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,8,4.800000000000001,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-7,-3.3000000000000007,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,7,3.3000000000000007,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-16,-13.2,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,16,13.2,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-17,-14.7,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,17,14.7,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-24,-18.000000000000004,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,24,18.000000000000004,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-33,-27.900000000000002,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,33,27.900000000000002,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-26,-24.599999999999998,14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.18737858453576817,-0.18985058870224558
w01060040,0,SOV,26,24.599999999999998,-14.934252945652254,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.18737858453576817,0.18985058870224558
w01060040,1,SOV,-34,-29.400000000000002,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,34,29.400000000000002,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-14,-6.600000000000001,-2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,3.566043579505878e-16,3.6130888414189106e-16
w01060040,0,SOV,14,6.600000000000001,2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,-3.566043579505878e-16,-3.6130888414189106e-16
w01060040,1,SOV,-14,-6.600000000000001,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,14,6.600000000000001,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-23,-16.500000000000004,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,23,16.500000000000004,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-32,-26.400000000000002,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,32,26.400000000000002,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-23,-16.500000000000004,-2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,3.566043579505878e-16,3.6130888414189106e-16
w01060040,0,SOV,23,16.500000000000004,2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,-3.566043579505878e-16,-3.6130888414189106e-16
w01060040,1,SOV,-32,-26.400000000000002,14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,-0.187378584535768,-0.1898505887022454
w01060040,0,SOV,32,26.400000000000002,-14.93425294565224,0.04976019772189987,0.48316430260047283,0.7857142857142857,0.187378584535768,0.1898505887022454
w01060040,1,SOV,-17,-14.7,-2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,3.566043579505878e-16,3.6130888414189106e-16
w01060040,0,SOV,17,14.7,2.842170943040401e-14,0.04976019772189987,0.48316430260047283,0.7857142857142857,-3.566043579505878e-16,-3.6130888414189106e-16
