line_number,sent_id,is_reference
14694,train-s7951,False
14695,train-s7977,True
14696,train-s7977,False
14697,train-s7977,False
14698,train-s7977,False
14699,train-s7977,False
14700,train-s7977,False
14701,train-s7977,False
14702,train-s7977,False
14703,train-s7977,False
14704,train-s7977,False
14705,train-s7977,False
14706,train-s7977,False
14707,train-s7977,False
14708,train-s7977,False
14709,train-s7977,False
14710,train-s7977,False
14711,train-s7977,False
14712,train-s7977,False
14713,train-s7977,False
14714,train-s7977,False
14715,train-s7977,False
14716,train-s7977,False
14717,train-s7977,False
14718,train-s7977,False
14719,train-s7982,True
14720,train-s7982,False
14721,train-s7982,False
14722,train-s7982,False
14723,train-s7982,False
14724,train-s7982,False
14725,train-s7982,False
14726,train-s7982,False
14727,train-s7982,False
14728,train-s7982,False
14729,train-s7982,False
14730,train-s7986,True
14731,train-s7986,False
14732,train-s7986,False
14733,train-s7986,False
14734,train-s7986,False
14735,train-s7986,False
14736,train-s7986,False
14737,train-s7986,False
14738,train-s7986,False
14739,train-s7986,False
14740,train-s8003,True
14741,train-s8032,True
14742,train-s8032,False
14743,train-s8032,False
14744,train-s8032,False
14745,train-s8032,False
14746,train-s8032,False
14747,train-s8032,False
14748,train-s8032,False
14749,train-s8032,False
14750,train-s8032,False
14751,train-s8032,False
14752,train-s8032,False
14753,train-s8032,False
14754,train-s8032,False
14755,train-s8032,False
14756,train-s8032,False
14757,train-s8032,False
14758,train-s8032,False
14759,train-s8032,False
14760,train-s8032,False
14761,train-s8032,False
14762,train-s8032,False
14763,train-s8032,False
14764,train-s8032,False
14765,train-s8040,True
14766,train-s8040,False
14767,train-s8040,False
14768,train-s8040,False
14769,train-s8040,False
14770,train-s8040,False
14771,train-s8040,False
14772,train-s8040,False
14773,train-s8040,False
14774,train-s8040,False
14775,train-s8040,False
14776,train-s8040,False
14777,train-s8040,False
14778,train-s8040,False
14779,train-s8040,False
14780,train-s8040,False
14781,train-s8040,False
14782,train-s8040,False
14783,train-s8040,False
14784,train-s8040,False
14785,train-s8040,False
14786,train-s8040,False
14787,train-s8040,False
14788,train-s8040,False
14789,train-s8048,True
14790,train-s8048,False
14791,train-s8048,False
14792,train-s8048,False
14793,train-s8048,False
14794,train-s8048,False
14795,train-s8048,False
14796,train-s8048,False
14797,train-s8048,False
14798,train-s8048,False
14799,train-s8048,False
14800,train-s8062,True
14801,train-s8062,False
14802,train-s8062,False
14803,train-s8076,True
14804,train-s8076,False
14805,train-s8076,False
14806,train-s8076,False
14807,train-s8076,False
14808,train-s8076,False
14809,train-s8076,False
14810,train-s8135,True
14811,train-s8135,False
14812,train-s8135,False
14813,train-s8135,False
14814,train-s8135,False
14815,train-s8135,False
14816,train-s8135,False
14817,train-s8135,False
14818,train-s8135,False
14819,train-s8135,False
14820,train-s8135,False
14821,train-s8135,False
14822,train-s8135,False
14823,train-s8135,False
14824,train-s8135,False
14825,train-s8135,False
14826,train-s8135,False
14827,train-s8135,False
14828,train-s8135,False
14829,train-s8135,False
14830,train-s8135,False
14831,train-s8135,False
14832,train-s8135,False
14833,train-s8135,False
14834,train-s8142,True
14835,train-s8142,False
14836,train-s8142,False
14837,train-s8142,False
14838,train-s8142,False
14839,train-s8142,False
14840,train-s8142,False
14841,train-s8142,False
14842,train-s8142,False
14843,train-s8142,False
14844,train-s8142,False
14845,train-s8142,False
14846,train-s8142,False
14847,train-s8142,False
14848,train-s8142,False
14849,train-s8142,False
14850,train-s8142,False
14851,train-s8142,False
14852,train-s8142,False
14853,train-s8142,False
14854,train-s8142,False
14855,train-s8142,False
14856,train-s8142,False
14857,train-s8142,False
14858,train-s8142,False
14859,train-s8142,False
14860,train-s8142,False
14861,train-s8142,False
14862,train-s8142,False
14863,train-s8142,False
14864,train-s8142,False
14865,train-s8142,False
14866,train-s8142,False
14867,train-s8142,False
14868,train-s8142,False
14869,train-s8142,False
14870,train-s8142,False
14871,train-s8142,False
14872,train-s8142,False
14873,train-s8142,False
14874,train-s8142,False
14875,train-s8142,False
14876,train-s8142,False
14877,train-s8143,True
14878,train-s8143,False
14879,train-s8143,False
14880,train-s8143,False
14881,train-s8143,False
14882,train-s8143,False
14883,train-s8143,False
14884,train-s8143,False
14885,train-s8143,False
14886,train-s8143,False
14887,train-s8143,False
14888,train-s8143,False
14889,train-s8143,False
14890,train-s8143,False
14891,train-s8143,False
14892,train-s8143,False
14893,train-s8143,False
14894,train-s8143,False
14895,train-s8143,False
14896,train-s8143,False
14897,train-s8144,True
14898,train-s8144,False
14899,train-s8144,False
14900,train-s8144,False
14901,train-s8144,False
14902,train-s8144,False
14903,train-s8144,False
14904,train-s8144,False
14905,train-s8144,False
14906,train-s8144,False
14907,train-s8144,False
14908,train-s8144,False
14909,train-s8144,False
14910,train-s8144,False
14911,train-s8144,False
14912,train-s8144,False
14913,train-s8144,False
14914,train-s8144,False
14915,train-s8144,False
14916,train-s8144,False
14917,train-s8144,False
14918,train-s8144,False
14919,train-s8144,False
14920,train-s8144,False
14921,train-s8146,True
14922,train-s8146,False
14923,train-s8146,False
14924,train-s8146,False
14925,train-s8146,False
14926,train-s8146,False
14927,train-s8146,False
14928,train-s8146,False
14929,train-s8146,False
14930,train-s8146,False
14931,train-s8146,False
14932,train-s8146,False
14933,train-s8146,False
14934,train-s8146,False
14935,train-s8146,False
14936,train-s8146,False
14937,train-s8146,False
14938,train-s8146,False
14939,train-s8146,False
14940,train-s8146,False
14941,train-s8146,False
14942,train-s8146,False
14943,train-s8146,False
14944,train-s8146,False
14945,train-s8148,True
14946,train-s8148,False
14947,train-s8148,False
14948,train-s8148,False
14949,train-s8148,False
14950,train-s8148,False
14951,train-s8148,False
14952,train-s8148,False
14953,train-s8148,False
14954,train-s8148,False
14955,train-s8148,False
14956,train-s8148,False
14957,train-s8148,False
14958,train-s8148,False
14959,train-s8148,False
14960,train-s8148,False
14961,train-s8148,False
14962,train-s8148,False
14963,train-s8148,False
14964,train-s8148,False
14965,train-s8148,False
14966,train-s8148,False
14967,train-s8148,False
14968,train-s8148,False
14969,train-s8151,True
14970,train-s8151,False
14971,train-s8151,False
14972,train-s8151,False
14973,train-s8151,False
14974,train-s8151,False
14975,train-s8151,False
14976,train-s8151,False
14977,train-s8151,False
14978,train-s8151,False
14979,train-s8151,False
14980,train-s8151,False
14981,train-s8151,False
14982,train-s8151,False
14983,train-s8151,False
14984,train-s8151,False
14985,train-s8151,False
14986,train-s8151,False
14987,train-s8151,False
14988,train-s8151,False
14989,train-s8151,False
14990,train-s8151,False
14991,train-s8151,False
14992,train-s8151,False
14993,train-s8151,False
14994,train-s8151,False
14995,train-s8151,False
14996,train-s8151,False
14997,train-s8151,False
14998,train-s8151,False
14999,train-s8151,False
15000,train-s8151,False
15001,train-s8151,False
15002,train-s8151,False
15003,train-s8151,False
15004,train-s8151,False
15005,train-s8151,False
15006,train-s8151,False
15007,train-s8151,False
15008,train-s8151,False
15009,train-s8151,False
15010,train-s8151,False
15011,train-s8151,False
15012,train-s8151,False
15013,train-s8151,False
15014,train-s8151,False
15015,train-s8151,False
15016,train-s8151,False
15017,train-s8151,False
15018,train-s8151,False
15019,train-s8151,False
15020,train-s8151,False
15021,train-s8151,False
15022,train-s8152,True
15023,train-s8152,False
15024,train-s8152,False
15025,train-s8152,False
15026,train-s8152,False
15027,train-s8152,False
15028,train-s8152,False
15029,train-s8152,False
15030,train-s8152,False
15031,train-s8152,False
15032,train-s8152,False
15033,train-s8152,False
15034,train-s8152,False
15035,train-s8152,False
15036,train-s8152,False
15037,train-s8152,False
15038,train-s8152,False
15039,train-s8152,False
15040,train-s8152,False
15041,train-s8152,False
15042,train-s8152,False
15043,train-s8152,False
15044,train-s8152,False
15045,train-s8152,False
15046,train-s8153,True
15047,train-s8153,False
15048,train-s8153,False
15049,train-s8153,False
15050,train-s8153,False
15051,train-s8153,False
15052,train-s8153,False
15053,train-s8153,False
15054,train-s8153,False
15055,train-s8153,False
15056,train-s8153,False
15057,train-s8153,False
15058,train-s8153,False
15059,train-s8153,False
15060,train-s8153,False
15061,train-s8153,False
15062,train-s8153,False
15063,train-s8153,False
15064,train-s8153,False
15065,train-s8153,False
15066,train-s8153,False
15067,train-s8153,False
15068,train-s8153,False
15069,train-s8153,False
15070,train-s8153,False
15071,train-s8153,False
15072,train-s8153,False
15073,train-s8153,False
15074,train-s8153,False
15075,train-s8153,False
15076,train-s8153,False
15077,train-s8153,False
15078,train-s8153,False
15079,train-s8153,False
15080,train-s8153,False
15081,train-s8153,False
15082,train-s8153,False
15083,train-s8153,False
15084,train-s8153,False
15085,train-s8153,False
15086,train-s8153,False
15087,train-s8153,False
15088,train-s8153,False
15089,train-s8153,False
15090,train-s8153,False
15091,train-s8153,False
15092,train-s8153,False
15093,train-s8153,False
15094,train-s8153,False
15095,train-s8153,False
15096,train-s8153,False
15097,train-s8153,False
15098,train-s8153,False
15099,train-s8159,True
15100,train-s8159,False
15101,train-s8159,False
15102,train-s8159,False
15103,train-s8159,False
15104,train-s8159,False
15105,train-s8159,False
15106,train-s8159,False
15107,train-s8159,False
15108,train-s8159,False
15109,train-s8159,False
15110,train-s8159,False
15111,train-s8159,False
15112,train-s8159,False
15113,train-s8159,False
15114,train-s8159,False
15115,train-s8159,False
15116,train-s8159,False
15117,train-s8159,False
15118,train-s8159,False
15119,train-s8159,False
15120,train-s8159,False
15121,train-s8159,False
15122,train-s8159,False
15123,train-s8163,True
15124,train-s8163,False
15125,train-s8163,False
15126,train-s8163,False
15127,train-s8163,False
15128,train-s8163,False
15129,train-s8163,False
15130,train-s8163,False
15131,train-s8163,False
15132,train-s8163,False
15133,train-s8163,False
15134,train-s8163,False
15135,train-s8163,False
15136,train-s8163,False
15137,train-s8163,False
15138,train-s8163,False
15139,train-s8163,False
15140,train-s8163,False
15141,train-s8163,False
15142,train-s8163,False
15143,train-s8163,False
15144,train-s8163,False
15145,train-s8163,False
15146,train-s8163,False
15147,train-s8164,True
15148,train-s8164,False
15149,train-s8164,False
15150,train-s8164,False
15151,train-s8164,False
15152,train-s8164,False
15153,train-s8164,False
15154,train-s8164,False
15155,train-s8164,False
15156,train-s8164,False
15157,train-s8164,False
15158,train-s8164,False
15159,train-s8164,False
15160,train-s8164,False
15161,train-s8164,False
15162,train-s8164,False
15163,train-s8164,False
15164,train-s8164,False
15165,train-s8164,False
15166,train-s8164,False
15167,train-s8164,False
15168,train-s8164,False
15169,train-s8164,False
15170,train-s8164,False
15171,train-s8169,True
15172,train-s8169,False
15173,train-s8169,False
15174,train-s8169,False
15175,train-s8169,False
15176,train-s8169,False
15177,train-s8169,False
15178,train-s8169,False
15179,train-s8169,False
15180,train-s8169,False
15181,train-s8169,False
15182,train-s8169,False
15183,train-s8169,False
15184,train-s8169,False
15185,train-s8169,False
15186,train-s8169,False
15187,train-s8169,False
15188,train-s8169,False
15189,train-s8169,False
15190,train-s8169,False
15191,train-s8169,False
15192,train-s8169,False
15193,train-s8169,False
15194,train-s8169,False
15195,train-s8180,True
15196,train-s8180,False
15197,train-s8180,False
15198,train-s8180,False
15199,train-s8180,False
15200,train-s8180,False
15201,train-s8180,False
15202,train-s8180,False
15203,train-s8180,False
15204,train-s8180,False
15205,train-s8180,False
15206,train-s8180,False
15207,train-s8180,False
15208,train-s8180,False
15209,train-s8180,False
15210,train-s8180,False
15211,train-s8180,False
15212,train-s8180,False
15213,train-s8180,False
15214,train-s8180,False
15215,train-s8180,False
15216,train-s8180,False
15217,train-s8180,False
15218,train-s8180,False
15219,train-s8180,False
15220,train-s8180,False
15221,train-s8180,False
15222,train-s8180,False
15223,train-s8180,False
15224,train-s8180,False
15225,train-s8180,False
15226,train-s8180,False
15227,train-s8180,False
15228,train-s8180,False
15229,train-s8180,False
15230,train-s8180,False
15231,train-s8180,False
15232,train-s8180,False
15233,train-s8180,False
15234,train-s8180,False
15235,train-s8180,False
15236,train-s8180,False
15237,train-s8180,False
15238,train-s8180,False
15239,train-s8180,False
15240,train-s8180,False
15241,train-s8180,False
15242,train-s8180,False
15243,train-s8180,False
15244,train-s8180,False
15245,train-s8180,False
15246,train-s8180,False
15247,train-s8180,False
15248,train-s8180,False
15249,train-s8180,False
15250,train-s8180,False
15251,train-s8180,False
15252,train-s8180,False
15253,train-s8180,False
15254,train-s8180,False
15255,train-s8180,False
15256,train-s8180,False
15257,train-s8180,False
15258,train-s8180,False
15259,train-s8180,False
15260,train-s8180,False
15261,train-s8202,True
15262,train-s8202,False
15263,train-s8202,False
15264,train-s8202,False
15265,train-s8202,False
15266,train-s8202,False
15267,train-s8202,False
15268,train-s8202,False
15269,train-s8202,False
15270,train-s8202,False
15271,train-s8202,False
15272,train-s8202,False
15273,train-s8202,False
15274,train-s8202,False
15275,train-s8202,False
15276,train-s8202,False
15277,train-s8202,False
15278,train-s8202,False
15279,train-s8202,False
15280,train-s8202,False
15281,train-s8202,False
15282,train-s8202,False
15283,train-s8202,False
15284,train-s8202,False
15285,train-s8202,False
15286,train-s8202,False
15287,train-s8202,False
15288,train-s8202,False
15289,train-s8202,False
15290,train-s8202,False
15291,train-s8202,False
15292,train-s8202,False
15293,train-s8202,False
15294,train-s8202,False
15295,train-s8202,False
15296,train-s8202,False
15297,train-s8202,False
15298,train-s8202,False
15299,train-s8202,False
15300,train-s8202,False
15301,train-s8202,False
15302,train-s8202,False
15303,train-s8202,False
15304,train-s8202,False
15305,train-s8202,False
15306,train-s8202,False
15307,train-s8202,False
15308,train-s8202,False
15309,train-s8202,False
15310,train-s8202,False
15311,train-s8202,False
15312,train-s8202,False
15313,train-s8202,False
15314,train-s8202,False
15315,train-s8202,False
15316,train-s8202,False
15317,train-s8202,False
15318,train-s8202,False
15319,train-s8202,False
15320,train-s8202,False
15321,train-s8202,False
15322,train-s8202,False
15323,train-s8202,False
15324,train-s8202,False
15325,train-s8202,False
15326,train-s8202,False
15327,train-s8231,True
15328,train-s8231,False
15329,train-s8231,False
15330,train-s8231,False
15331,train-s8231,False
15332,train-s8231,False
15333,train-s8231,False
15334,train-s8231,False
15335,train-s8231,False
15336,train-s8231,False
15337,train-s8231,False
15338,train-s8231,False
15339,train-s8231,False
15340,train-s8231,False
15341,train-s8231,False
15342,train-s8231,False
15343,train-s8231,False
15344,train-s8231,False
15345,train-s8231,False
15346,train-s8231,False
15347,train-s8231,False
15348,train-s8231,False
15349,train-s8231,False
15350,train-s8231,False
15351,train-s8234,True
15352,train-s8234,False
15353,train-s8234,False
15354,train-s8234,False
15355,train-s8234,False
15356,train-s8234,False
15357,train-s8234,False
15358,train-s8234,False
15359,train-s8234,False
15360,train-s8234,False
15361,train-s8234,False
15362,train-s8234,False
15363,train-s8260,True
15364,train-s8260,False
15365,train-s8260,False
15366,train-s8260,False
15367,train-s8260,False
15368,train-s8260,False
15369,train-s8260,False
15370,train-s8260,False
15371,train-s8260,False
15372,train-s8260,False
15373,train-s8260,False
15374,train-s8260,False
15375,train-s8260,False
15376,train-s8260,False
15377,train-s8260,False
15378,train-s8260,False
15379,train-s8260,False
15380,train-s8260,False
15381,train-s8260,False
15382,train-s8260,False
15383,train-s8260,False
15384,train-s8260,False
15385,train-s8260,False
15386,train-s8260,False
15387,train-s8260,False
15388,train-s8260,False
15389,train-s8260,False
15390,train-s8260,False
15391,train-s8260,False
15392,train-s8260,False
15393,train-s8260,False
15394,train-s8260,False
15395,train-s8260,False
15396,train-s8260,False
15397,train-s8260,False
15398,train-s8260,False
15399,train-s8260,False
15400,train-s8260,False
15401,train-s8260,False
15402,train-s8260,False
15403,train-s8260,False
15404,train-s8260,False
15405,train-s8260,False
15406,train-s8260,False
15407,train-s8262,True
15408,train-s8262,False
15409,train-s8262,False
15410,train-s8262,False
15411,train-s8262,False
15412,train-s8262,False
15413,train-s8262,False
15414,train-s8262,False
15415,train-s8262,False
15416,train-s8262,False
15417,train-s8262,False
15418,train-s8262,False
15419,train-s8262,False
15420,train-s8262,False
15421,train-s8262,False
15422,train-s8262,False
15423,train-s8262,False
15424,train-s8262,False
15425,train-s8262,False
15426,train-s8262,False
15427,train-s8262,False
15428,train-s8262,False
15429,train-s8262,False
15430,train-s8262,False
15431,train-s8265,True
15432,train-s8265,False
15433,train-s8265,False
15434,train-s8265,False
15435,train-s8265,False
15436,train-s8265,False
15437,train-s8265,False
15438,train-s8265,False
15439,train-s8265,False
15440,train-s8265,False
15441,train-s8265,False
15442,train-s8265,False
15443,train-s8265,False
15444,train-s8265,False
15445,train-s8265,False
15446,train-s8265,False
15447,train-s8265,False
15448,train-s8265,False
15449,train-s8265,False
15450,train-s8265,False
15451,train-s8265,False
15452,train-s8265,False
15453,train-s8265,False
15454,train-s8265,False
15455,train-s8265,False
15456,train-s8265,False
15457,train-s8265,False
15458,train-s8265,False
15459,train-s8265,False
15460,train-s8265,False
15461,train-s8265,False
15462,train-s8265,False
15463,train-s8265,False
15464,train-s8265,False
15465,train-s8265,False
15466,train-s8265,False
15467,train-s8265,False
15468,train-s8265,False
15469,train-s8265,False
15470,train-s8265,False
15471,train-s8265,False
15472,train-s8265,False
15473,train-s8265,False
15474,train-s8291,True
15475,train-s8291,False
15476,train-s8291,False
15477,train-s8291,False
15478,train-s8291,False
15479,train-s8291,False
15480,train-s8294,True
15481,train-s8294,False
15482,train-s8294,False
15483,train-s8294,False
15484,train-s8294,False
15485,train-s8294,False
15486,train-s8294,False
15487,train-s8294,False
15488,train-s8294,False
15489,train-s8294,False
15490,train-s8301,True
15491,train-s8301,False
15492,train-s8301,False
15493,train-s8301,False
15494,train-s8301,False
15495,train-s8301,False
15496,train-s8301,False
15497,train-s8301,False
15498,train-s8301,False
15499,train-s8301,False
15500,train-s8301,False
15501,train-s8301,False
15502,train-s8301,False
15503,train-s8301,False
15504,train-s8301,False
15505,train-s8301,False
15506,train-s8301,False
15507,train-s8301,False
15508,train-s8301,False
15509,train-s8301,False
15510,train-s8301,False
15511,train-s8301,False
15512,train-s8301,False
15513,train-s8301,False
15514,train-s8301,False
15515,train-s8301,False
15516,train-s8301,False
15517,train-s8301,False
15518,train-s8301,False
15519,train-s8301,False
15520,train-s8305,True
15521,train-s8305,False
15522,train-s8305,False
15523,train-s8305,False
15524,train-s8305,False
15525,train-s8305,False
15526,train-s8305,False
15527,train-s8305,False
15528,train-s8305,False
15529,train-s8305,False
15530,train-s8305,False
15531,train-s8305,False
15532,train-s8305,False
15533,train-s8305,False
15534,train-s8305,False
15535,train-s8305,False
15536,train-s8305,False
15537,train-s8305,False
15538,train-s8305,False
15539,train-s8305,False
15540,train-s8305,False
15541,train-s8305,False
15542,train-s8305,False
15543,train-s8305,False
15544,train-s8305,False
15545,train-s8305,False
15546,train-s8305,False
15547,train-s8305,False
15548,train-s8305,False
15549,train-s8305,False
15550,train-s8305,False
15551,train-s8305,False
15552,train-s8305,False
15553,train-s8305,False
15554,train-s8305,False
15555,train-s8305,False
15556,train-s8305,False
15557,train-s8305,False
15558,train-s8305,False
15559,train-s8305,False
15560,train-s8305,False
15561,train-s8305,False
15562,train-s8305,False
15563,train-s8305,False
15564,train-s8305,False
15565,train-s8305,False
15566,train-s8305,False
15567,train-s8305,False
15568,train-s8305,False
15569,train-s8305,False
15570,train-s8305,False
15571,train-s8305,False
15572,train-s8305,False
15573,train-s8305,False
15574,train-s8342,True
15575,train-s8342,False
15576,train-s8342,False
15577,train-s8342,False
15578,train-s8342,False
15579,train-s8342,False
15580,train-s8342,False
15581,train-s8342,False
15582,train-s8342,False
15583,train-s8342,False
15584,train-s8342,False
15585,train-s8342,False
15586,train-s8342,False
15587,train-s8342,False
15588,train-s8342,False
15589,train-s8342,False
15590,train-s8342,False
15591,train-s8342,False
15592,train-s8342,False
15593,train-s8342,False
15594,train-s8342,False
15595,train-s8342,False
15596,train-s8342,False
15597,train-s8342,False
15598,train-s8411,True
15599,train-s8411,False
15600,train-s8411,False
15601,train-s8411,False
15602,train-s8411,False
15603,train-s8411,False
15604,train-s8411,False
15605,train-s8411,False
15606,train-s8411,False
15607,train-s8411,False
15608,train-s8411,False
15609,train-s8411,False
15610,train-s8411,False
15611,train-s8411,False
15612,train-s8411,False
15613,train-s8411,False
15614,train-s8411,False
15615,train-s8411,False
15616,train-s8411,False
15617,train-s8411,False
15618,train-s8432,True
15619,train-s8432,False
15620,train-s8432,False
15621,train-s8432,False
15622,train-s8449,True
15623,train-s8449,False
15624,train-s8449,False
15625,train-s8449,False
15626,train-s8449,False
15627,train-s8449,False
15628,train-s8449,False
15629,train-s8449,False
15630,train-s8449,False
15631,train-s8449,False
15632,train-s8449,False
15633,train-s8449,False
15634,train-s8449,False
15635,train-s8449,False
15636,train-s8449,False
15637,train-s8449,False
15638,train-s8449,False
15639,train-s8449,False
15640,train-s8449,False
15641,train-s8449,False
15642,train-s8449,False
15643,train-s8449,False
15644,train-s8449,False
15645,train-s8449,False
15646,train-s8449,False
15647,train-s8449,False
15648,train-s8449,False
15649,train-s8449,False
15650,train-s8449,False
15651,train-s8449,False
15652,train-s8479,True
15653,train-s8479,False
15654,train-s8479,False
15655,train-s8479,False
15656,train-s8479,False
15657,train-s8479,False
15658,train-s8556,True
15659,train-s8556,False
15660,train-s8556,False
15661,train-s8556,False
15662,train-s8556,False
15663,train-s8556,False
15664,train-s8556,False
15665,train-s8556,False
15666,train-s8556,False
15667,train-s8556,False
15668,train-s8556,False
15669,train-s8556,False
15670,train-s8556,False
15671,train-s8556,False
15672,train-s8556,False
15673,train-s8556,False
15674,train-s8556,False
15675,train-s8556,False
15676,train-s8556,False
15677,train-s8556,False
15678,train-s8556,False
15679,train-s8556,False
15680,train-s8556,False
15681,train-s8556,False
15682,train-s8573,True
15683,train-s8573,False
15684,train-s8573,False
15685,train-s8573,False
15686,train-s8573,False
15687,train-s8573,False
15688,train-s8573,False
15689,train-s8573,False
15690,train-s8573,False
15691,train-s8573,False
15692,train-s8573,False
15693,train-s8573,False
15694,train-s8573,False
15695,train-s8573,False
15696,train-s8573,False
15697,train-s8573,False
15698,train-s8573,False
15699,train-s8573,False
15700,train-s8587,True
15701,train-s8587,False
15702,train-s8587,False
15703,train-s8587,False
15704,train-s8587,False
15705,train-s8587,False
15706,train-s8587,False
15707,train-s8587,False
15708,train-s8587,False
15709,train-s8587,False
15710,train-s8587,False
15711,train-s8587,False
15712,train-s8587,False
15713,train-s8587,False
15714,train-s8587,False
15715,train-s8587,False
15716,train-s8587,False
15717,train-s8587,False
15718,train-s8587,False
15719,train-s8587,False
15720,train-s8587,False
15721,train-s8587,False
15722,train-s8587,False
15723,train-s8587,False
15724,train-s8587,False
15725,train-s8587,False
15726,train-s8587,False
15727,train-s8587,False
15728,train-s8587,False
15729,train-s8587,False
15730,train-s8587,False
15731,train-s8587,False
15732,train-s8587,False
15733,train-s8587,False
15734,train-s8587,False
15735,train-s8587,False
15736,train-s8587,False
15737,train-s8587,False
15738,train-s8587,False
15739,train-s8587,False
15740,train-s8587,False
15741,train-s8587,False
15742,train-s8587,False
15743,train-s8587,False
15744,train-s8587,False
15745,train-s8587,False
15746,train-s8587,False
15747,train-s8587,False
15748,train-s8587,False
15749,train-s8587,False
15750,train-s8587,False
15751,train-s8587,False
15752,train-s8587,False
15753,train-s8598,True
15754,train-s8598,False
15755,train-s8598,False
15756,train-s8598,False
15757,train-s8598,False
15758,train-s8598,False
15759,train-s8598,False
15760,train-s8598,False
15761,train-s8598,False
15762,train-s8598,False
15763,train-s8598,False
15764,train-s8598,False
15765,train-s8613,True
15766,train-s8613,False
15767,train-s8613,False
15768,train-s8613,False
15769,train-s8613,False
15770,train-s8613,False
15771,train-s8613,False
15772,train-s8613,False
15773,train-s8613,False
15774,train-s8613,False
15775,train-s8613,False
15776,train-s8613,False
15777,train-s8613,False
15778,train-s8613,False
15779,train-s8613,False
15780,train-s8613,False
15781,train-s8613,False
15782,train-s8613,False
15783,train-s8613,False
15784,train-s8613,False
15785,train-s8613,False
15786,train-s8613,False
15787,train-s8613,False
15788,train-s8613,False
15789,train-s8613,False
15790,train-s8613,False
15791,train-s8613,False
15792,train-s8613,False
15793,train-s8613,False
15794,train-s8613,False
15795,train-s8613,False
15796,train-s8613,False
15797,train-s8613,False
15798,train-s8613,False
15799,train-s8613,False
15800,train-s8613,False
15801,train-s8613,False
15802,train-s8613,False
15803,train-s8613,False
15804,train-s8613,False
15805,train-s8644,True
15806,train-s8644,False
15807,train-s8644,False
15808,train-s8644,False
15809,train-s8644,False
15810,train-s8644,False
15811,train-s8658,True
15812,train-s8658,False
15813,train-s8658,False
15814,train-s8658,False
15815,train-s8658,False
15816,train-s8658,False
15817,train-s8689,True
15818,train-s8689,False
15819,train-s8689,False
15820,train-s8689,False
15821,train-s8689,False
15822,train-s8689,False
15823,train-s8689,False
15824,train-s8699,True
15825,train-s8699,False
15826,train-s8699,False
15827,train-s8699,False
15828,train-s8707,True
15829,train-s8707,False
15830,train-s8707,False
15831,train-s8707,False
15832,train-s8707,False
15833,train-s8707,False
15834,train-s8707,False
15835,train-s8707,False
15836,train-s8707,False
15837,train-s8707,False
15838,train-s8707,False
15839,train-s8707,False
15840,train-s8707,False
15841,train-s8707,False
15842,train-s8707,False
15843,train-s8707,False
15844,train-s8707,False
15845,train-s8707,False
15846,train-s8707,False
15847,train-s8707,False
15848,train-s8707,False
15849,train-s8707,False
15850,train-s8707,False
15851,train-s8707,False
15852,train-s8740,True
15853,train-s8740,False
15854,train-s8741,True
15855,train-s8741,False
15856,train-s8741,False
15857,train-s8741,False
15858,train-s8759,True
15859,train-s8759,False
15860,train-s8759,False
15861,train-s8759,False
15862,train-s8817,True
15863,train-s8817,False
15864,train-s8817,False
15865,train-s8817,False
15866,train-s8817,False
15867,train-s8817,False
15868,train-s8817,False
15869,train-s8817,False
15870,train-s8817,False
15871,train-s8817,False
15872,train-s8817,False
15873,train-s8817,False
15874,train-s8817,False
15875,train-s8817,False
15876,train-s8817,False
15877,train-s8817,False
15878,train-s8817,False
15879,train-s8817,False
15880,train-s8817,False
15881,train-s8817,False
15882,train-s8817,False
15883,train-s8817,False
15884,train-s8817,False
15885,train-s8817,False
15886,train-s8817,False
15887,train-s8817,False
15888,train-s8817,False
15889,train-s8817,False
15890,train-s8817,False
15891,train-s8817,False
15892,train-s8817,False
15893,train-s8817,False
15894,train-s8817,False
15895,train-s8817,False
15896,train-s8817,False
15897,train-s8817,False
15898,train-s8817,False
15899,train-s8817,False
15900,train-s8817,False
15901,train-s8817,False
15902,train-s8817,False
15903,train-s8817,False
15904,train-s8817,False
15905,train-s8817,False
15906,train-s8817,False
15907,train-s8817,False
15908,train-s8817,False
15909,train-s8817,False
15910,train-s8817,False
15911,train-s8817,False
15912,train-s8817,False
15913,train-s8817,False
15914,train-s8817,False
15915,train-s8817,False
15916,train-s8817,False
15917,train-s8817,False
15918,train-s8817,False
15919,train-s8817,False
15920,train-s8817,False
15921,train-s8817,False
15922,train-s8817,False
15923,train-s8817,False
15924,train-s8817,False
15925,train-s8817,False
15926,train-s8817,False
15927,train-s8817,False
15928,train-s8823,True
15929,train-s8823,False
15930,train-s8823,False
15931,train-s8823,False
15932,train-s8823,False
15933,train-s8823,False
15934,train-s8823,False
15935,train-s8823,False
15936,train-s8823,False
15937,train-s8823,False
15938,train-s8823,False
15939,train-s8847,True
15940,train-s8847,False
15941,train-s8847,False
15942,train-s8847,False
15943,train-s8847,False
15944,train-s8847,False
15945,train-s8847,False
15946,train-s8847,False
15947,train-s8847,False
15948,train-s8847,False
15949,train-s8847,False
15950,train-s8847,False
15951,train-s8847,False
15952,train-s8847,False
15953,train-s8847,False
15954,train-s8847,False
15955,train-s8847,False
15956,train-s8847,False
15957,train-s8847,False
15958,train-s8847,False
15959,train-s8847,False
15960,train-s8847,False
15961,train-s8847,False
15962,train-s8847,False
15963,train-s8851,True
15964,train-s8851,False
